split,image_path,label_path,source_image_path,source_label_path,source_split,split_reason,annotation_count,is_background,sha256,phash
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241002114426_jpg_rf_4cf7f1ddb54eb5c6d3d7077bd7ea8812__eac7a4da6e.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241002114426_jpg_rf_4cf7f1ddb54eb5c6d3d7077bd7ea8812__eac7a4da6e.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241002114426_jpg.rf.4cf7f1ddb54eb5c6d3d7077bd7ea8812.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241002114426_jpg.rf.4cf7f1ddb54eb5c6d3d7077bd7ea8812.txt,train,preserved_from_dataset,0,True,eac7a4da6e8124318aa36deb9d997c7e1b86e893b6332a054fff680610a89752,ee6a626e6a29290f
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241002114515_jpg_rf_b161eb998af84071e12922aead797d5b__51453b3f1f.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241002114515_jpg_rf_b161eb998af84071e12922aead797d5b__51453b3f1f.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241002114515_jpg.rf.b161eb998af84071e12922aead797d5b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241002114515_jpg.rf.b161eb998af84071e12922aead797d5b.txt,train,preserved_from_dataset,0,True,51453b3f1f1d61e207ddd517107b42fe93d844a222e4854d39616fd78cff789d,fb032c2a512b4c7f
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241002114520_jpg_rf_c533a86a0545264c99cdc54fdf3088dd__da01afdb46.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241002114520_jpg_rf_c533a86a0545264c99cdc54fdf3088dd__da01afdb46.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241002114520_jpg.rf.c533a86a0545264c99cdc54fdf3088dd.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241002114520_jpg.rf.c533a86a0545264c99cdc54fdf3088dd.txt,train,preserved_from_dataset,0,True,da01afdb4640e0d0d598a4785941a4a016282946a9ad55af05a7b4253ac53242,e1d6691576e86127
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241002114554_jpg_rf_f5914894f37ce5c4e13899be51b96c47__6da0601e8e.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241002114554_jpg_rf_f5914894f37ce5c4e13899be51b96c47__6da0601e8e.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241002114554_jpg.rf.f5914894f37ce5c4e13899be51b96c47.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241002114554_jpg.rf.f5914894f37ce5c4e13899be51b96c47.txt,train,preserved_from_dataset,1,False,6da0601e8eea2404b5d6c97c1e099c04ff1ee2576b4fe256b25a370dc8254007,eec2b166429b2f64
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241002114602_jpg_rf_5306f47553391611b588f18d21c52e35__bec86076a1.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241002114602_jpg_rf_5306f47553391611b588f18d21c52e35__bec86076a1.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241002114602_jpg.rf.5306f47553391611b588f18d21c52e35.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241002114602_jpg.rf.5306f47553391611b588f18d21c52e35.txt,train,preserved_from_dataset,1,False,bec86076a1f5ceb9fe0411a4f72221de9c90f36ab8dd8d7bb40a9f989b43008e,b2e38d987a67c198
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241002114614_jpg_rf_a3c2d2211d0c8597082bff4a1659c3ff__ea61a92b52.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241002114614_jpg_rf_a3c2d2211d0c8597082bff4a1659c3ff__ea61a92b52.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241002114614_jpg.rf.a3c2d2211d0c8597082bff4a1659c3ff.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241002114614_jpg.rf.a3c2d2211d0c8597082bff4a1659c3ff.txt,train,preserved_from_dataset,6,False,ea61a92b52a7aedffb8b3d4325807ac3494812916032d663cc4edf8846a8d9f2,e8e9cb6e96d25812
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241002114751_jpg_rf_ac5ee0b034e9836db3446a3a3f8e17c6__832981a2c0.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241002114751_jpg_rf_ac5ee0b034e9836db3446a3a3f8e17c6__832981a2c0.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241002114751_jpg.rf.ac5ee0b034e9836db3446a3a3f8e17c6.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241002114751_jpg.rf.ac5ee0b034e9836db3446a3a3f8e17c6.txt,train,preserved_from_dataset,1,False,832981a2c06d14dd5758ea76e03322c34ca169ea0cf03a3a578bcf2c949bac7b,82c8dcb370ce337c
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241002115044_jpg_rf_01cd75cb5b3e7434d58c351b8a38f5c1__7260f721fd.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241002115044_jpg_rf_01cd75cb5b3e7434d58c351b8a38f5c1__7260f721fd.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241002115044_jpg.rf.01cd75cb5b3e7434d58c351b8a38f5c1.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241002115044_jpg.rf.01cd75cb5b3e7434d58c351b8a38f5c1.txt,train,preserved_from_dataset,0,True,7260f721fd1c552d721bf8803ca8840795bd58a95734b1ad09ff7fbd00c43c72,b940113970f0f8ff
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241002115511_jpg_rf_177e7325fe10b2d2d4c4a0b35219a638__c29d9f5b57.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241002115511_jpg_rf_177e7325fe10b2d2d4c4a0b35219a638__c29d9f5b57.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241002115511_jpg.rf.177e7325fe10b2d2d4c4a0b35219a638.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241002115511_jpg.rf.177e7325fe10b2d2d4c4a0b35219a638.txt,train,preserved_from_dataset,0,True,c29d9f5b57ed6c822e7cee96db16fa98351231a5ed502cea8e3b5e9441fbe429,c94c6463db92c778
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241002115516_jpg_rf_cb1304cabf11084a7bf8bfd78b286f76__fdb8093b52.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241002115516_jpg_rf_cb1304cabf11084a7bf8bfd78b286f76__fdb8093b52.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241002115516_jpg.rf.cb1304cabf11084a7bf8bfd78b286f76.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241002115516_jpg.rf.cb1304cabf11084a7bf8bfd78b286f76.txt,train,preserved_from_dataset,0,True,fdb8093b524b8caaa25ede33c86a42dbf0518655b203fbd3d6bfac198934253e,8c2164fed2c65e66
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104054_jpg_rf_6c9e58f3b593362cdb72c1d342073b4b__8c0b3b6e93.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104054_jpg_rf_6c9e58f3b593362cdb72c1d342073b4b__8c0b3b6e93.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104054_jpg.rf.6c9e58f3b593362cdb72c1d342073b4b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104054_jpg.rf.6c9e58f3b593362cdb72c1d342073b4b.txt,train,preserved_from_dataset,1,False,8c0b3b6e93b5c813a3376000f99bdf6ffd0dc0ddc60bae8cc9efca74fe496c32,f196c39958679cd0
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104100_jpg_rf_b4565a2be9e98630657a6a634c1c3fe0__464bb15eb8.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104100_jpg_rf_b4565a2be9e98630657a6a634c1c3fe0__464bb15eb8.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104100_jpg.rf.b4565a2be9e98630657a6a634c1c3fe0.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104100_jpg.rf.b4565a2be9e98630657a6a634c1c3fe0.txt,train,preserved_from_dataset,0,True,464bb15eb8908ec1bb0f1569bfb348718a6b2a9269352ded442f833fec006963,fe87d399642c5982
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104108_jpg_rf_8cb11e3c67317899b62a4c8a91d5d68c__a6eef03896.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104108_jpg_rf_8cb11e3c67317899b62a4c8a91d5d68c__a6eef03896.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104108_jpg.rf.8cb11e3c67317899b62a4c8a91d5d68c.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104108_jpg.rf.8cb11e3c67317899b62a4c8a91d5d68c.txt,train,preserved_from_dataset,1,False,a6eef0389671e19ea83366b47033a0b39d029d5baa923dfa748d71b49a4fba71,f23ccc53910766a7
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104154_jpg_rf_f38d6d3ff03fd84b2b5225e220005d21__f8d6614e8d.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104154_jpg_rf_f38d6d3ff03fd84b2b5225e220005d21__f8d6614e8d.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104154_jpg.rf.f38d6d3ff03fd84b2b5225e220005d21.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104154_jpg.rf.f38d6d3ff03fd84b2b5225e220005d21.txt,train,preserved_from_dataset,0,True,f8d6614e8df38dc50231467c426ebf801a38e6f1c917d0bfa5fb70d880950568,9633b03e4e37c607
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104204_jpg_rf_7a1f7114e5882e588b074957f3e21c39__05ae25eb96.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104204_jpg_rf_7a1f7114e5882e588b074957f3e21c39__05ae25eb96.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104204_jpg.rf.7a1f7114e5882e588b074957f3e21c39.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104204_jpg.rf.7a1f7114e5882e588b074957f3e21c39.txt,train,preserved_from_dataset,0,True,05ae25eb967b6201ca57f1dbb3ba28ecadb2079ac71174676dd43bea9ebc1793,828535bdbd7288cd
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104248_jpg_rf_e9d56fe06662700ddf428a3ec4ec79aa__ea869bef58.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104248_jpg_rf_e9d56fe06662700ddf428a3ec4ec79aa__ea869bef58.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104248_jpg.rf.e9d56fe06662700ddf428a3ec4ec79aa.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104248_jpg.rf.e9d56fe06662700ddf428a3ec4ec79aa.txt,train,preserved_from_dataset,0,True,ea869bef58621d1e39980c1d32636a1e7af15554b4bbbe948f921b863aecb277,8641984d3b9cce9f
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104411_jpg_rf_b1cf9dd4e0ede970a6d29af91770b96b__42671c9784.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104411_jpg_rf_b1cf9dd4e0ede970a6d29af91770b96b__42671c9784.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104411_jpg.rf.b1cf9dd4e0ede970a6d29af91770b96b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104411_jpg.rf.b1cf9dd4e0ede970a6d29af91770b96b.txt,train,preserved_from_dataset,0,True,42671c978461b484d57ed1ebeedabe10974ee10fc9b35819b88c5a1d8acf539c,96c9ad3b1c01e4db
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104449_jpg_rf_547ed0c9313306ab6f05bb7bee99e613__408a298859.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104449_jpg_rf_547ed0c9313306ab6f05bb7bee99e613__408a298859.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104449_jpg.rf.547ed0c9313306ab6f05bb7bee99e613.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104449_jpg.rf.547ed0c9313306ab6f05bb7bee99e613.txt,train,preserved_from_dataset,0,True,408a29885917a8810010b96ccb52a224fbc7612c64d7a8b17357fa0532caf4fe,e6c9152d6a74f10b
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104455_jpg_rf_fe668213a015a5b61304ff7213af35bd__ac6b51f045.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104455_jpg_rf_fe668213a015a5b61304ff7213af35bd__ac6b51f045.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104455_jpg.rf.fe668213a015a5b61304ff7213af35bd.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104455_jpg.rf.fe668213a015a5b61304ff7213af35bd.txt,train,preserved_from_dataset,0,True,ac6b51f0453398bbf5d346fef8a9bfd3538e401cace0d6e85f03a84067eab53e,a58819bb39af2a8d
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104512_jpg_rf_e9a560ee75ebee9c8c92b91102017b35__9fd109ef61.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104512_jpg_rf_e9a560ee75ebee9c8c92b91102017b35__9fd109ef61.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104512_jpg.rf.e9a560ee75ebee9c8c92b91102017b35.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104512_jpg.rf.e9a560ee75ebee9c8c92b91102017b35.txt,train,preserved_from_dataset,1,False,9fd109ef61e7a7f3fd2fe3fe11c176868f6eec57e87e0d051595d91e194d159e,e4b3dc8e63244a9b
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104600_jpg_rf_94526d953f9b39eb862fd0d41f6fba38__3c52521aea.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104600_jpg_rf_94526d953f9b39eb862fd0d41f6fba38__3c52521aea.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104600_jpg.rf.94526d953f9b39eb862fd0d41f6fba38.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104600_jpg.rf.94526d953f9b39eb862fd0d41f6fba38.txt,train,preserved_from_dataset,0,True,3c52521aeaed6838b4e310ae46708a8b0ff2c66f45e2ce70626e9bf36264a55f,e4e49bd96c06c4ce
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104603_jpg_rf_560027dee50d113ca20ae27da797d688__c8db89ddae.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104603_jpg_rf_560027dee50d113ca20ae27da797d688__c8db89ddae.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104603_jpg.rf.560027dee50d113ca20ae27da797d688.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104603_jpg.rf.560027dee50d113ca20ae27da797d688.txt,train,preserved_from_dataset,0,True,c8db89ddae8724769720e379df87dcd7ef5fb9b0c1286c5efd19f52ba769701e,e5bd998f74e40036
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104607_jpg_rf_f2da147124d86832c7ff39e17cce5e09__164ee38baa.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104607_jpg_rf_f2da147124d86832c7ff39e17cce5e09__164ee38baa.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104607_jpg.rf.f2da147124d86832c7ff39e17cce5e09.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104607_jpg.rf.f2da147124d86832c7ff39e17cce5e09.txt,train,preserved_from_dataset,0,True,164ee38baac310e48831e3d43a75997f6fcb34c26bca54bfec9a50dc2d105bf4,d0849bb36669d9ca
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104614_jpg_rf_fbbd1a8a5deeef27e5facbc92321a32e__d0c95972f0.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104614_jpg_rf_fbbd1a8a5deeef27e5facbc92321a32e__d0c95972f0.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104614_jpg.rf.fbbd1a8a5deeef27e5facbc92321a32e.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104614_jpg.rf.fbbd1a8a5deeef27e5facbc92321a32e.txt,train,preserved_from_dataset,0,True,d0c95972f0d6e2eff6279a1437fc58fc7858175d74c379e8bcd895295d3795f6,a4aa8d9652d5a795
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104619_jpg_rf_4125fe3aed8887b78f6aa860f4232a72__97f0892ec7.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104619_jpg_rf_4125fe3aed8887b78f6aa860f4232a72__97f0892ec7.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104619_jpg.rf.4125fe3aed8887b78f6aa860f4232a72.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104619_jpg.rf.4125fe3aed8887b78f6aa860f4232a72.txt,train,preserved_from_dataset,0,True,97f0892ec7875b38cc8d0fc46d0b43ee89239333ca59b56d6b884503fcdaa9ad,d5948f8f585634d1
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104621_jpg_rf_3882e2301886922be3bfa75d73e3ffa2__953694adcd.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104621_jpg_rf_3882e2301886922be3bfa75d73e3ffa2__953694adcd.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104621_jpg.rf.3882e2301886922be3bfa75d73e3ffa2.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104621_jpg.rf.3882e2301886922be3bfa75d73e3ffa2.txt,train,preserved_from_dataset,0,True,953694adcd75316245bf6926032dfc32cddc548bb2e9b7f89a189e55b3d01345,b3b4b79ba0922c36
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104623_jpg_rf_aa05ac2a306dc2be8c335872c9d0c195__cff3c93651.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104623_jpg_rf_aa05ac2a306dc2be8c335872c9d0c195__cff3c93651.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104623_jpg.rf.aa05ac2a306dc2be8c335872c9d0c195.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104623_jpg.rf.aa05ac2a306dc2be8c335872c9d0c195.txt,train,preserved_from_dataset,0,True,cff3c936519647feadd0614ee88009edb144b35059b5ed263b4f33694d9278b1,c19cc08fcb467acb
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104626_jpg_rf_7ff02f740f536d5812017c80d979c330__957e041fd0.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104626_jpg_rf_7ff02f740f536d5812017c80d979c330__957e041fd0.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104626_jpg.rf.7ff02f740f536d5812017c80d979c330.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104626_jpg.rf.7ff02f740f536d5812017c80d979c330.txt,train,preserved_from_dataset,0,True,957e041fd0cda706976d81f717757684fdfe0db38d0d04ffb20fda8b487e9b7c,ea720367c0da6717
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104627_jpg_rf_b22854709afb4210f3b546390d15d621__8304a19f5f.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104627_jpg_rf_b22854709afb4210f3b546390d15d621__8304a19f5f.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104627_jpg.rf.b22854709afb4210f3b546390d15d621.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104627_jpg.rf.b22854709afb4210f3b546390d15d621.txt,train,preserved_from_dataset,0,True,8304a19f5f99f1e634cc318d6064c1b123ef4a01abd4f031f627ba4d96a1b296,daf2e0d2b584939a
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/IMG20241103104632_jpg_rf_6e53b0ee8504946d96d55a71469077a7__a7c679140e.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/IMG20241103104632_jpg_rf_6e53b0ee8504946d96d55a71469077a7__a7c679140e.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/IMG20241103104632_jpg.rf.6e53b0ee8504946d96d55a71469077a7.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/IMG20241103104632_jpg.rf.6e53b0ee8504946d96d55a71469077a7.txt,train,preserved_from_dataset,0,True,a7c679140ed4bd499664cf8c067f022525b01e4cfa6bbe63ac40fb6c1d45803a,a25a957e40b659c7
