sha256,group_size,split,source_split,image_path,label_path,file_name,label_hash,label_hash_count_in_group
133f4d7be7e717ed16f66a07cc18e11fd09201e6b329c81948ac2b986ee51f98,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixaaberta28_jpeg_jpg.rf.f3310b5706c42a8faee0dfe1488695f7.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/caixaaberta28_jpeg_jpg.rf.f3310b5706c42a8faee0dfe1488695f7.txt,caixaaberta28_jpeg_jpg.rf.f3310b5706c42a8faee0dfe1488695f7.jpg,f70f78a86690cf364f47d6ae150358cb92d96723bf412414912c3d14d3da92e8,1
14064a003509475646a9524c53529e03be4b2d80b8975e13fe9c2a5efe4cdbaa,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-2-1-_jpg.rf.f7bbbc10fe06e5b6a196c421042a4d81.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-2-1-_jpg.rf.f7bbbc10fe06e5b6a196c421042a4d81.txt,images-2-1-_jpg.rf.f7bbbc10fe06e5b6a196c421042a4d81.jpg,317652ef520c2b8a387ad6027c8e429b05785faeafcc599dc713c3e823a37f2e,1
14064a003509475646a9524c53529e03be4b2d80b8975e13fe9c2a5efe4cdbaa,2,valid,valid,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-2-1-_jpg.rf.12c3a962f48e0e9dfd5e9b6872063e09.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/images-2-1-_jpg.rf.12c3a962f48e0e9dfd5e9b6872063e09.txt,images-2-1-_jpg.rf.12c3a962f48e0e9dfd5e9b6872063e09.jpg,317652ef520c2b8a387ad6027c8e429b05785faeafcc599dc713c3e823a37f2e,1
150ecdbf21e7f0cb3177a7191e477030abfce3967fea56ac6356ad7c59b7f9e3,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-55-_jpg.rf.73cabdb97d0d52d3d09e9a95ec7d78b7.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-55-_jpg.rf.73cabdb97d0d52d3d09e9a95ec7d78b7.txt,images-55-_jpg.rf.73cabdb97d0d52d3d09e9a95ec7d78b7.jpg,f05dec05a90bdca212e8c75566cf483e9d2db42a2745b4b4de410dbc5242e80b,1
150ecdbf21e7f0cb3177a7191e477030abfce3967fea56ac6356ad7c59b7f9e3,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-55-_jpg.rf.77650cecfc0f7b4106c8a6b0651cd27c.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-55-_jpg.rf.77650cecfc0f7b4106c8a6b0651cd27c.txt,images-55-_jpg.rf.77650cecfc0f7b4106c8a6b0651cd27c.jpg,f05dec05a90bdca212e8c75566cf483e9d2db42a2745b4b4de410dbc5242e80b,1
17fcf4c8d21ec0ff2fd4074c77cc6eb56bcfa284292c8838915ed9a37ea7ec81,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadagua5_jpg.rf.abf0fc20cc76138665c5f31a66f05dae.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/caixadagua5_jpg.rf.abf0fc20cc76138665c5f31a66f05dae.txt,caixadagua5_jpg.rf.abf0fc20cc76138665c5f31a66f05dae.jpg,61898458cdb491973e4eb0fbb4558ad8118c76d57845c856c9562977f5d86bc1,1
17fcf4c8d21ec0ff2fd4074c77cc6eb56bcfa284292c8838915ed9a37ea7ec81,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadagua5_jpg.rf.b3a40b01e799b9cb24896213443be699.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/caixadagua5_jpg.rf.b3a40b01e799b9cb24896213443be699.txt,caixadagua5_jpg.rf.b3a40b01e799b9cb24896213443be699.jpg,61898458cdb491973e4eb0fbb4558ad8118c76d57845c856c9562977f5d86bc1,1
1acb938db0650a4984d0c52ef1ce1fec2a8c1dd874943d9801a839a1a9b429a8,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/DSCF1059_jpeg_jpg.rf.aaaf6b9cf4c922117393a994ffcadc96.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/DSCF1059_jpeg_jpg.rf.aaaf6b9cf4c922117393a994ffcadc96.txt,DSCF1059_jpeg_jpg.rf.aaaf6b9cf4c922117393a994ffcadc96.jpg,13a28968a5f2186287a399b971604283025736737cde87685df2bbb7ea6ca908,2
1acb938db0650a4984d0c52ef1ce1fec2a8c1dd874943d9801a839a1a9b429a8,2,valid,valid,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/DSCF1059_jpeg_jpg.rf.78ed5d189449cf117b23d32458b36903.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/DSCF1059_jpeg_jpg.rf.78ed5d189449cf117b23d32458b36903.txt,DSCF1059_jpeg_jpg.rf.78ed5d189449cf117b23d32458b36903.jpg,4f3c23826cdfb6139e405b05dfc1972cee4cbeb40d35f6a50067fb2913c6341f,2
1c2f1e40c680ae84b6afbdf98fdabb3570b8f0ba056b78262b0b21a2ce3056d7,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-5-_jpeg_jpg.rf.015635e9eaaa21afa225ce2c54679670.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-5-_jpeg_jpg.rf.015635e9eaaa21afa225ce2c54679670.txt,images-5-_jpeg_jpg.rf.015635e9eaaa21afa225ce2c54679670.jpg,29aaaf302af5dbb50d71f550f1cc131fe934d80e074096d1f5a34a2c7e5b1156,2
1c2f1e40c680ae84b6afbdf98fdabb3570b8f0ba056b78262b0b21a2ce3056d7,2,valid,valid,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-5-_jpeg_jpg.rf.bab2fbcb8ccc2a73859bfea793f6a52e.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/images-5-_jpeg_jpg.rf.bab2fbcb8ccc2a73859bfea793f6a52e.txt,images-5-_jpeg_jpg.rf.bab2fbcb8ccc2a73859bfea793f6a52e.jpg,f3006fb07144fc21553e780ea3943161aa83ac53fc8e9ee42d6c2be73899ce59,2
1ca0181d055c67a8672d647b7844b633424879e1e0b392a7bb9e7ad4887e1205,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/-1D5949D1-5187-454E-8ACC-924AD82CAC9C-png_jpg.rf.dc2ff38354687ae3096408be4ae3b516.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/-1D5949D1-5187-454E-8ACC-924AD82CAC9C-png_jpg.rf.dc2ff38354687ae3096408be4ae3b516.txt,-1D5949D1-5187-454E-8ACC-924AD82CAC9C-png_jpg.rf.dc2ff38354687ae3096408be4ae3b516.jpg,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1
1ca0181d055c67a8672d647b7844b633424879e1e0b392a7bb9e7ad4887e1205,2,valid,valid,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/-1D5949D1-5187-454E-8ACC-924AD82CAC9C-png_jpg.rf.356ddc5c38f06fb0e03658d79d7aa661.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/-1D5949D1-5187-454E-8ACC-924AD82CAC9C-png_jpg.rf.356ddc5c38f06fb0e03658d79d7aa661.txt,-1D5949D1-5187-454E-8ACC-924AD82CAC9C-png_jpg.rf.356ddc5c38f06fb0e03658d79d7aa661.jpg,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1
1e84f32f89c0d6859918f252f3300b71641df2a50d9abc817e366ba74ba2a34c,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-18-_jpg.rf.31085b5bc330f325adc2ffe3d2389b05.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-18-_jpg.rf.31085b5bc330f325adc2ffe3d2389b05.txt,images-18-_jpg.rf.31085b5bc330f325adc2ffe3d2389b05.jpg,427dff615c2a0ed3612288b209a2d6cd22ee498b0a9efca4725c6363d41f3eba,1
1e84f32f89c0d6859918f252f3300b71641df2a50d9abc817e366ba74ba2a34c,2,valid,valid,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-18-_jpg.rf.a0bdc772e9120b6f11be0f1f8429a1c0.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/images-18-_jpg.rf.a0bdc772e9120b6f11be0f1f8429a1c0.txt,images-18-_jpg.rf.a0bdc772e9120b6f11be0f1f8429a1c0.jpg,427dff615c2a0ed3612288b209a2d6cd22ee498b0a9efca4725c6363d41f3eba,1
1ef7fbb28a2c9e8f00be1033902cd0763dd5f615646ae48c93d2b0f5312ca7d3,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-2-_jpeg_jpg.rf.a3fb0406c6b33fa2e3f0778fae09b41f.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-2-_jpeg_jpg.rf.a3fb0406c6b33fa2e3f0778fae09b41f.txt,images-2-_jpeg_jpg.rf.a3fb0406c6b33fa2e3f0778fae09b41f.jpg,02a80df1fd01cbc0d7da3d09f2acd89216892ef8bc4267cff2b6b57fa44f6ac0,2
1ef7fbb28a2c9e8f00be1033902cd0763dd5f615646ae48c93d2b0f5312ca7d3,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-2-_jpeg_jpg.rf.deb657bdcdcbe9a5094b6b8d7a938ded.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-2-_jpeg_jpg.rf.deb657bdcdcbe9a5094b6b8d7a938ded.txt,images-2-_jpeg_jpg.rf.deb657bdcdcbe9a5094b6b8d7a938ded.jpg,9239c66e78fccf2956fb7173fa288c38ee0a13e58626e30d90088469a25b7173,2
2296fe8a4c1d7abb4049e024bae8cfc063aafe7e32c98d9ab295f7ff5153a879,2,valid,valid,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-16-_jpg.rf.868d452bb7b7d35f4f78d03c59702ab9.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/images-16-_jpg.rf.868d452bb7b7d35f4f78d03c59702ab9.txt,images-16-_jpg.rf.868d452bb7b7d35f4f78d03c59702ab9.jpg,3882013331a84750d482f31a1c2b479d51ef9be76cc032ba0110bfe7d8359af4,1
2296fe8a4c1d7abb4049e024bae8cfc063aafe7e32c98d9ab295f7ff5153a879,2,valid,valid,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-16-_jpg.rf.ac1174e7c71b0c303e92601b27cd958e.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/images-16-_jpg.rf.ac1174e7c71b0c303e92601b27cd958e.txt,images-16-_jpg.rf.ac1174e7c71b0c303e92601b27cd958e.jpg,3882013331a84750d482f31a1c2b479d51ef9be76cc032ba0110bfe7d8359af4,1
2584cc990e71759baf977127582cf40f7b13eef69e343dcd47fadbef565d13b9,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-16-_jpg.rf.bca8a5e02bdeaa2180ce602c59cb9a5a.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-16-_jpg.rf.bca8a5e02bdeaa2180ce602c59cb9a5a.txt,images-16-_jpg.rf.bca8a5e02bdeaa2180ce602c59cb9a5a.jpg,ca43a825b8bb48497fd9833504b570a82b30c8f9fe47cdd0427c194c6565a0e8,2
2584cc990e71759baf977127582cf40f7b13eef69e343dcd47fadbef565d13b9,2,test,test,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/images-16-_jpg.rf.51984d378121d3d8e7531d0d77cc5a12.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/images-16-_jpg.rf.51984d378121d3d8e7531d0d77cc5a12.txt,images-16-_jpg.rf.51984d378121d3d8e7531d0d77cc5a12.jpg,4330b77c63572290f5009dd71816c8cebc3e88f676c784a96d4afea0ccd61229,2
2b9a3c985b0079df6353cf22c476cac55d8fcd77863ccf102c952326c942965e,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-9-_jpg.rf.0552974aede7022693804eb9fc952fe3.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/download-9-_jpg.rf.0552974aede7022693804eb9fc952fe3.txt,download-9-_jpg.rf.0552974aede7022693804eb9fc952fe3.jpg,71bc1bfe6982bb354898837f21963e624e84b10d406e240be0d273dcb7932e33,2
2b9a3c985b0079df6353cf22c476cac55d8fcd77863ccf102c952326c942965e,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-9-_jpg.rf.b0c2d30de4851f7e622ca3adaf6c8aed.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/download-9-_jpg.rf.b0c2d30de4851f7e622ca3adaf6c8aed.txt,download-9-_jpg.rf.b0c2d30de4851f7e622ca3adaf6c8aed.jpg,3f790a369cc4cf39c9c8c879af18207a5e799a454e81d691b6bf0c38b6309b62,2
2e1131c0b69330802dc0f2e9847f97cb91b6285a873c65f2b994f9a6f156453c,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/ae571d38-830d-4cae-a2d1-71dc74d54eee_600x400_jpeg_jpg.rf.7662228551d8caabe12a8a01b22c8034.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/ae571d38-830d-4cae-a2d1-71dc74d54eee_600x400_jpeg_jpg.rf.7662228551d8caabe12a8a01b22c8034.txt,ae571d38-830d-4cae-a2d1-71dc74d54eee_600x400_jpeg_jpg.rf.7662228551d8caabe12a8a01b22c8034.jpg,8dc072d58733071367bc39f886802a35ed61aa4a508aabc5fb596219cfd35ee2,2
2e1131c0b69330802dc0f2e9847f97cb91b6285a873c65f2b994f9a6f156453c,2,test,test,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/ae571d38-830d-4cae-a2d1-71dc74d54eee_600x400_jpeg_jpg.rf.91c83f74ce782b0a3c3e694a3bcd9f8c.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/ae571d38-830d-4cae-a2d1-71dc74d54eee_600x400_jpeg_jpg.rf.91c83f74ce782b0a3c3e694a3bcd9f8c.txt,ae571d38-830d-4cae-a2d1-71dc74d54eee_600x400_jpeg_jpg.rf.91c83f74ce782b0a3c3e694a3bcd9f8c.jpg,2ca1106acd0b8c6ffbaf11b24288643205023747a053c069dccfe7fbd141ffce,2
34f13bfc10ca75170c201b8866e1d3fa7552fcfdf364e44de7babe7b0088b6df,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-40-_jpg.rf.5238ecf2957884161d81e88e054320ce.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-40-_jpg.rf.5238ecf2957884161d81e88e054320ce.txt,images-40-_jpg.rf.5238ecf2957884161d81e88e054320ce.jpg,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1
34f13bfc10ca75170c201b8866e1d3fa7552fcfdf364e44de7babe7b0088b6df,2,test,test,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/images-40-_jpg.rf.2f5757cab725ec9756148119898ec074.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/images-40-_jpg.rf.2f5757cab725ec9756148119898ec074.txt,images-40-_jpg.rf.2f5757cab725ec9756148119898ec074.jpg,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1
392bff2233aac92d3a0811401988eed2306900e5ab0b708b067772cc6095695d,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa2_jpg.rf.1824c0ef9eebc15366827143ac4b9b1b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/garrafa2_jpg.rf.1824c0ef9eebc15366827143ac4b9b1b.txt,garrafa2_jpg.rf.1824c0ef9eebc15366827143ac4b9b1b.jpg,a28b3005d70be4a5c38a78989a92515078466f8c39f8033158ab8822db90a627,2
392bff2233aac92d3a0811401988eed2306900e5ab0b708b067772cc6095695d,2,test,test,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/garrafa2_jpg.rf.79c3b7c45710fca6f6f36535f3e98d5e.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/garrafa2_jpg.rf.79c3b7c45710fca6f6f36535f3e98d5e.txt,garrafa2_jpg.rf.79c3b7c45710fca6f6f36535f3e98d5e.jpg,f4f0b8432249e3944856bef8e8b5523bf57fa2f0521f75b89456621f570c9d2a,2
39c37a13af2dcaad9f23dd06354fcf6bee56fcddc41e6931e0ac1f8496b04a22,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem22_jpg.rf.1243036a0c19991b7d544ed5862daa7f.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/imagem22_jpg.rf.1243036a0c19991b7d544ed5862daa7f.txt,imagem22_jpg.rf.1243036a0c19991b7d544ed5862daa7f.jpg,301b76efd2700d2df6c270121c82e614d0b1bb34648fd6be5cb87bcf77d96c8e,1
39c37a13af2dcaad9f23dd06354fcf6bee56fcddc41e6931e0ac1f8496b04a22,2,test,test,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/imagem22_jpg.rf.31a51250a2e6295344dd11754df68d79.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/imagem22_jpg.rf.31a51250a2e6295344dd11754df68d79.txt,imagem22_jpg.rf.31a51250a2e6295344dd11754df68d79.jpg,301b76efd2700d2df6c270121c82e614d0b1bb34648fd6be5cb87bcf77d96c8e,1
3a6ab0b444cae638b9d69e4e1e9054b4db73289a89032dbf03d643735aa2c07e,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-21-_jpg.rf.bab94804c35cdcfaac3db74229865e3f.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-21-_jpg.rf.bab94804c35cdcfaac3db74229865e3f.txt,images-21-_jpg.rf.bab94804c35cdcfaac3db74229865e3f.jpg,446f0b1a8718239b845193bc987352dae45f0a4d214b2688f3c36b59d10b4111,2
3a6ab0b444cae638b9d69e4e1e9054b4db73289a89032dbf03d643735aa2c07e,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-21-_jpg.rf.c4375b74dcf3493e32111cde549fbdab.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-21-_jpg.rf.c4375b74dcf3493e32111cde549fbdab.txt,images-21-_jpg.rf.c4375b74dcf3493e32111cde549fbdab.jpg,aa3fef635e9d30b1f6638d9a7199e5624e2a79a0cfaca846298625032bc7828e,2
3bef67cd776175a944fd71fc32ebfc924724a0947e0176e225a8581e70f6498e,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem8_jpg.rf.411aa50d6a145a7ac58afebad5b67ccb.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/imagem8_jpg.rf.411aa50d6a145a7ac58afebad5b67ccb.txt,imagem8_jpg.rf.411aa50d6a145a7ac58afebad5b67ccb.jpg,d6ef69162f3ce191e68ba9c04190f6cf5a3b632fbd7383a2d942a7da98778d27,2
3bef67cd776175a944fd71fc32ebfc924724a0947e0176e225a8581e70f6498e,2,test,test,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/imagem8_jpg.rf.b1d2265d289a633fb9cb52f6b647cc9d.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/imagem8_jpg.rf.b1d2265d289a633fb9cb52f6b647cc9d.txt,imagem8_jpg.rf.b1d2265d289a633fb9cb52f6b647cc9d.jpg,6ac47d415d64e65aea0dc8e2a839693e760826657cb3b7834008d56f70df2a6a,2
3e0173e4515e9ff39ccdf08baada1dc3d77aae0f9f05245e9669446dc984372a,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-1-_jpeg_jpg.rf.b411776dc7ce61e17ca5aaf5e1f44194.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-1-_jpeg_jpg.rf.b411776dc7ce61e17ca5aaf5e1f44194.txt,images-1-_jpeg_jpg.rf.b411776dc7ce61e17ca5aaf5e1f44194.jpg,f61d7ce34c224801f8c4fabb2579cf07f029a57be62ed3fa20679acf05c25f77,2
3e0173e4515e9ff39ccdf08baada1dc3d77aae0f9f05245e9669446dc984372a,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-1-_jpeg_jpg.rf.b55127b1685350d671cde5271c25c0ff.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-1-_jpeg_jpg.rf.b55127b1685350d671cde5271c25c0ff.txt,images-1-_jpeg_jpg.rf.b55127b1685350d671cde5271c25c0ff.jpg,1a7b5d104ef03d880e09547befbaed2f5b0bdd2fb66d54340feaeabbbd3e553f,2
427fd94e1895778ed3d1bb02652bd1ae041b83d05af5753928e6e53b62a284e6,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixad-agua_jpg.rf.360f0b9c9dea92aeb0b34b34e860a723.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/caixad-agua_jpg.rf.360f0b9c9dea92aeb0b34b34e860a723.txt,caixad-agua_jpg.rf.360f0b9c9dea92aeb0b34b34e860a723.jpg,9b007527c44ddc016d3bb601d45058f6e9beb0be2445dc88571f1aa632037bf7,1
427fd94e1895778ed3d1bb02652bd1ae041b83d05af5753928e6e53b62a284e6,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixad-agua_jpg.rf.dbd15add4e12c45bb6852df639666204.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/caixad-agua_jpg.rf.dbd15add4e12c45bb6852df639666204.txt,caixad-agua_jpg.rf.dbd15add4e12c45bb6852df639666204.jpg,9b007527c44ddc016d3bb601d45058f6e9beb0be2445dc88571f1aa632037bf7,1
42d5bb8b755799b55f0ebf21dd7d55888e93e5d1088a5be3f050cc38524dd7a7,2,train,train,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-3-2-_jpg.rf.44649a9d125a1eadc2fd7368c3e7f998.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/download-3-2-_jpg.rf.44649a9d125a1eadc2fd7368c3e7f998.txt,download-3-2-_jpg.rf.44649a9d125a1eadc2fd7368c3e7f998.jpg,c0134e34b5eacc42da5bbf0191c9de87b5f9f8199ce0e21073c6ce7da535b4c8,1
