sha256,removed_image_path,removed_split,kept_image_path,kept_split,reason
5787b1cb6ebbfea9e0ef442f050b27882c6a1edfd5ab0d261e3f810c68307a3e,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/Dengue-01_64717_jpeg_jpg.rf.a0f58f18383c31cf3efd68b1753b1fab.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/Dengue-01_64717_jpeg_jpg.rf.20d1627494d9cf95cf2384580af001bf.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
57f2c8daa91960a73a339e7926d5a27f3eed19972b0430b83704d35f0a8271da,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa18_jpg.rf.7cb8f1e1436762c3bbf177a22ad9a5fa.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa18_jpg.rf.6ddb507a5acbc361f8d34cc598a6c377.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
5d25ab42590ea023ef680f15946fe89a11923c92c644c92a443366d9ddf75d05,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/dengue-pneu_jpg.rf.8ab9b830f77bb326b7954a982723e45a.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/dengue-pneu_jpg.rf.341a56ba94238c579ce3ee32d1b1cf6f.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
60d8a45ffff0ea7dda7a2204cda9b2d71beb15f7b7795c3ea917dc99995b705c,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-2-_jpg.rf.00cc50711403b9c0896f0ec410991044.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/download-2-_jpg.rf.e4eb4405545dc7e424a9608f86d9a2ce.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
63432baff22dbc19be76e6e91179e94c7a19b02125666976e96e39b9a4b00d9b,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/Focos-2-1024x576_jpeg_jpg.rf.e08f6381249b354198688a4de8045cd5.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/Focos-2-1024x576_jpeg_jpg.rf.0731cee93572c65269b95c549d8c7022.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
63e2d9c29e4b6e175939cbb56f269b1203b19d47e62105f90b7fc75c1b56ee24,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa11_jpg.rf.e8b386a8c162affede8db68d9c2b5049.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa11_jpg.rf.2fd61ed17e031a8b48197afd025e78a1.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
6709ffae052905edda9faecb2fccee1ca2f0d77dfc0ed71b7bbee510c906c633,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem16_jpg.rf.2ed486ecf27a5247093cd2b217fea377.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/imagem16_jpg.rf.db105312d17c9b5abd217db8ef36abc9.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
68085863d4b9fed7a2b03bd27e2eaad174e38a0cfbd7c5a03768c2aa192fb9fd,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem25_jpg.rf.b79ac1a35414e615b437401706c45d57.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem25_jpg.rf.6674026921ddacd21cc639470309ef72.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
691fbe164e4d8b2fa305e5fa3cc7fd9c0cc9af0817453f93e9d430c78657c2d8,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-1-1-_jpg.rf.78f184ae3b5aa6abdd92969ad62616d8.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-1-1-_jpg.rf.0c0ebaff920387d595a848896d4ffaf7.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
69b8e01db0df272f498590ebd55415e7ef635eddd34f6fb6c7c24bce7b4627e3,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-1-_jpg.rf.af3a9f3658df84c5b4d0d936ec07f0af.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/images-1-_jpg.rf.e3e945d918bb31631cd6a351b3abf475.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
6a24373705836c070cc220075f4e3e43d6fdc4062d6a033ae33d9bdc52453f6c,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/eliminar-criaderos-mosquito_jpeg_jpg.rf.ad6eaed30b79ad7c7978a6e9400d279e.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/eliminar-criaderos-mosquito_jpeg_jpg.rf.1748abf91d9d15b96014002266a6260c.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
6b10226fd95bcb3c7346c0dc1231c63ff36892ffaf10a5dee58c3f2da7fda7e6,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem34_jpg.rf.4a3241148e46815dd79aaa32e6fda074.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/imagem34_jpg.rf.6428b46fb66dc49a47c159dc506888f8.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
6b38a2114a92de0c3cd006a4d0bc99400b5fd23561a96df173ebf74d2f9ce2a5,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa4_jpg.rf.a086254bcdb2f847c23474c49d28511a.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa4_jpg.rf.308c6c7ed50324f9a6a66870e18ecbf6.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
6e84e023151e2d4170525004565a99d4c4d6dfa9077815f687ad5d3403895399,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem1_jpg.rf.84117b745b7faefbdd52dc866dd1f653.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/imagem1_jpg.rf.3fd150ddf616a300e616c0cc1212a361.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
77717c3b74aa95b52f29e3d8a4d244e6d12e8485b373702d7212508fdc369809,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixaaberta17_jpeg_jpg.rf.7ebb96f3077769aacc1ea7e69220a756.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/caixaaberta17_jpeg_jpg.rf.264f342a4448cdada7ee2c524583e614.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
778a098738676eabbc5172f1888baa8ce93d51bdd8fd8534b89eaf36e8cda70a,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/creche_-_caixa_dagua_em_antigo_predio_de_creche_vira_criadouro_de_mosquito_da_dengue_-_gleiciane_lima_arquivo_pessoal_-_jpg.rf.ad725a0ea5534c96d2e55e8192763367.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/creche_-_caixa_dagua_em_antigo_predio_de_creche_vira_criadouro_de_mosquito_da_dengue_-_gleiciane_lima_arquivo_pessoal_-_jpg.rf.1701255d8328baa5423da13d10f63c01.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
7c7aa421093c570c78741c52bd526514f648d763ce341e82a730499e2d006bff,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-17-_jpg.rf.2bbf0cf5fb2a9f85a090823a99c2a989.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-17-_jpg.rf.2a48bdac6541e3a60b8cba3b289f3650.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
7cd5078bed045b26f81e226e4031b014eae055f0222c06c7f04d73353698c5b0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/depositphotos_347982526-stock-photo-plastic-garbage-autumn-leaves_jpg.rf.f13f6c6054a25a8b4d8f4ca3fc7eabc6.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/depositphotos_347982526-stock-photo-plastic-garbage-autumn-leaves_jpg.rf.1493752fd17cd73b835ac75fd3569d1c.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
7db6d9ff4382b58ecb20eb95c9a200cf66db0e97182dc72a8ecbaf2281cd078e,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-4-_jpeg_jpg.rf.3ab643d94dc8f9a8a90613a9d67be564.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-4-_jpeg_jpg.rf.23a5a6c5a8b79a4cb538137f505b3f73.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
805347ecae4dd144017406a05b06a0a17bd66caa260011ecf1b244606f31db0a,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-3-_jpg.rf.da86755c24b68c6aea269aef4333bc20.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-3-_jpg.rf.5292cbf123c2f63c141405828e558f61.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
813de53727a13dc5dd763a3a1bc143a6cc9db1de9f234dd7cffd3fcd5215ab5e,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-23-_jpg.rf.81f3ae9e85a445572ae4077bac0e27f6.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-23-_jpg.rf.87038f8073d9a3ede95ed4fe71789122.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
847b3d323ae11978d074890562888e36069b0d67edf02c0f15fd228b10cbf045,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem17_jpg.rf.a1e9739b8f73616b21ad1e70215cee45.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/imagem17_jpg.rf.c2d341511d0e749fc9380f541edf82da.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
8529e6ea04596d5b3af977611e8744968c90f2424fd35f87108652adc0b7f0b6,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/-1121F9BD-6C24-47D6-937E-DC2AB1906098-png_jpg.rf.1f834d60ac9b60852c36b0c98d271f0d.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/-1121F9BD-6C24-47D6-937E-DC2AB1906098-png_jpg.rf.f8b54d03e2ae7c30938aea0cb9db0faa.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
85686ee31493501837cdfe0064154eb314cc9b0db01027ad0b32ee3eac32f353,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/download-2-_jpg.rf.4204fbb722728bc7213fd445a480fa29.jpg,valid,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/download-2-_jpg.rf.8a3894d76cc67cf9a17c2ffe3f0d1f91.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
86d2ea4eb322c23e3bbfd9caa5289f3472e0858399a7b9901242cfe623437e88,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-10-1-_jpg.rf.72269ef3eea07586fb2a3dcc7a0368a6.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-10-1-_jpg.rf.6f65c380909b9416380fada9c6d03531.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
8b13a9ff9c8d3777ca9f76a862531a2edcf03dfb148af5bb32816d5f6e907e8c,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-2-_jpg.rf.c2a9f6012403b247351627a91e856c82.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-2-_jpg.rf.422f618fe1f66e11842a5642d1dc4978.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
8c8ee239e257e45d22ddbfc2d0cff3cd9fcab74bbf4ddea7c490ac66fca0ae50,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa2_jpg.rf.c3350773f65cc396cf3ca1a6e6eb06d7.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/garrafa2_jpg.rf.aedeebd83387ed06a0861569159e5f41.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
8cb30a5627f1edccd38e9ec428f5f94b973d2ef591c5fba6e5b49c0b9a300670,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-14-_jpg.rf.4ecff3fb44e33ec87a1d5fce4d557ad4.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-14-_jpg.rf.487a11452316ef458a0ddbc2a7ebd33e.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
8cce22a672b82bc4a7a1e7824458f51353ce2c1f928610d796543486fd94c5ee,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixaaberta4_jpeg_jpg.rf.816abb9432456d83f2fb085487490804.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixaaberta4_jpeg_jpg.rf.7d853361836dffc7c27e6101f5c0b99a.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
8f6ee952d37cbf91c3e2d5e55bfcdcbe5a25e97636cffe91644973a276f6c138,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-7-_jpg.rf.c811cd87540ae1b55e17961da628bf46.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-7-_jpg.rf.02637d8f23751250372e0dac9f198b61.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
8fc97e843bc0a8e2726a0fbc603e24c4faf057bdedcf7694fa142c47d683412e,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-2-1-_jpg.rf.71ba19330915015aaf093c67e8e0d505.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-2-1-_jpg.rf.1821c9d8d4df856315c1e8fc28357f0e.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
9056cf4f106c84e05598c155cb360027494af440b5145e8ea2338a6a18191289,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem7_jpg.rf.9beccc44010b50c9c8e571c95e7ad5ee.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem7_jpg.rf.31044db27b4898409de4e6e30c10bc2c.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
958ce4b7214e9366a0efe895e727de750f6a677fa0ddcb4b4a0b6bdad505ea36,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/download-6-_jpg.rf.028c991a9dbaa247b2617eb2dbdaf111.jpg,valid,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/download-6-_jpg.rf.8686d0f4a058d3e5dd36260aeaf36317.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
9a6382e361a262e61dd41cd834bfbb62d4c922c33724ed6d25a8606969ad261e,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-51-_jpg.rf.e9d246dbb806199707b44c3a6ad0ec35.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-51-_jpg.rf.61294fca6d4d3597fbade3a945c53a61.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
9f7ab0f90accf0f6df9dceed993c6b644168e78fc7753f50bdd671a2adc602cb,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-4-_jpg.rf.012fd49f32fa2184704470be7814f74d.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/images-4-_jpg.rf.5d72981596c2baabf464ed0ce9fd3649.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
9f8346d98b6c07273fad7752270075418c3244f872fdb0b5ffef2085081a437b,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/dsc_0028_3_jpeg_jpg.rf.1aba54bf265c7cc650d3c0ec0774687d.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/dsc_0028_3_jpeg_jpg.rf.6a6824a86b4560b8abaa0e2636210320.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
a0851c953402e27f4681ea6b4f3ce74d19bb296bbcf0e8b6c7f43074c363ca51,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/download-5-_jpg.rf.ea17305e773753bc814eaf23337f69c5.jpg,valid,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/download-5-_jpg.rf.d864475e1eff4192ac95018e6ed1c4c7.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
a3105a15bcb37e81c284d0264d992266a1d7adce534dc133e949f1489ce18a13,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-38-_jpg.rf.d1d87a178e1cc51a67ed52ddc8f0cb0a.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-38-_jpg.rf.b73110107b261650647c6efa398f0beb.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
a3d2148bc48f66bcd92f2c8b515f5b401068ccf559ad730dc0d29a8d6e9f6460,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/images-1-_jpg.rf.87233f6428e4e4c4d2e84f968a4cb4cc.jpg,test,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/images-1-_jpg.rf.172e1e0d2b574e15a6233e6ad41b0738.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
a3fdba497a87a3c27d06911b641597503ce2b53b03808c601bacd3358f8b1ed3,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/destaque-para-site-pneus-03-1-_jpg.rf.e242bf3d5d6518a496360d2558ac338c.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/destaque-para-site-pneus-03-1-_jpg.rf.a3868f9a682b91f8e22fc44beead00c6.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
a83b443e1a9ca56b3ec4a89e1c512f776a1a711e820ae9ffd4ce4237eab047fb,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadaguasemtampa_jpg.rf.dac1e95c078cb7eb1d18afebcf5faee6.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadaguasemtampa_jpg.rf.8e93b6c3d64a17c6f48ab6b5ce1b3ba4.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
ab5530eedc40a712e1a4e0cc2b558f1caef39ba576218c99ec42cc60487a8aa4,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/depositphotos_207102234-stock-photo-standing-water-trapped-in-tire_jpg.rf.b17d1caa388738675efea29cd0455d0b.jpg,test,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/depositphotos_207102234-stock-photo-standing-water-trapped-in-tire_jpg.rf.4ab57a28d0698e500f9eae8a29c195b3.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
b135b6e614c4bfd0adffa266436e7466d6234d80ea5b9033d6ab44c245110d07,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem32_jpg.rf.036be352dd30778cdf9a80b9d67d7844.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/imagem32_jpg.rf.9697ebb56891a874bc1b15f8929deebb.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
b4d31b7cf0992db20f9b6dec9055a738070c973792a321c71b8bde72e0ad6263,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/download-10-_jpg.rf.905c727f3ded9700dfcff969a5a8b2fb.jpg,test,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/download-10-_jpg.rf.199a0e56775b59cc2e7998d8458b13f6.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
b55c34676d3eeb034b4f8200302af54397351a764f3a8231a6ecf2ffb6b678be,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-4-1-_jpg.rf.43ac8f6c12b555a50588e598f5f5b95a.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/images-4-1-_jpg.rf.38f1ecf9c029a29d2553778f73dbaf5c.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
b71f642c8e69f2dc0f003fc2a29420d4504d2090e416b7e43d6c337b944fce86,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixaaberta22_jpeg_jpg.rf.fcfccb12cfbcf48786d57ffe16a10ec8.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixaaberta22_jpeg_jpg.rf.417a2034d9486aaa996bb47da247e6c0.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
bb511830970e9feb49c4ffa12009a2ab76e731ae504517fab60e6b8789860097,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem24_jpg.rf.5e34517c2b531f8a3bd7699bb160b0d8.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem24_jpg.rf.5358630ce1a64fa44670bec43de8ce36.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
bc4e7bc8ffa1318eaae8941095de96b63be2a7ae215a77441fb3bd6a88c72ffc,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa19_jpg.rf.ea01401db19734bbcf56dc9e190a2755.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/garrafa19_jpg.rf.0128d7d88f0758fea9daff5be628070b.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
bd10d022db699b74dec03267ee36ec05527d78f86e4dd137081226292015e2ca,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/dsc_0039_4_jpeg_jpg.rf.be98f1bdb136a47e16751bfaa688d841.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/dsc_0039_4_jpeg_jpg.rf.0fe54c2cd29a398272743cbc304051b7.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
bf96d2182911b66d132a197fd2b69d3897aa1bd7291d4821c8b14e787be4bce1,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/barracao_arrepiado_pneus_180221_foto_fabio_ulsenheimer_5_jpg.rf.8b59d91badc1ccf5323acb7e411d3b86.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/barracao_arrepiado_pneus_180221_foto_fabio_ulsenheimer_5_jpg.rf.7277bf56750c277b12d37b01e696773b.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
